,open,close,high,low,value,volume,timestamp,segment,target
4164,269.55,269.37,269.55,269.3,100745458.50000013,373940.0,2023-10-17 11:44:00,2023-10-17,269.37
4165,269.37,269.79,269.81,269.37,149053319.40000018,552750.0,2023-10-17 11:45:00,2023-10-17,269.79
4166,269.79,269.8,269.89,269.78,94824758.39999999,351440.0,2023-10-17 11:46:00,2023-10-17,269.8
4167,269.81,269.87,269.9,269.79,54814590.69999996,203130.0,2023-10-17 11:47:00,2023-10-17,269.87
4168,269.88,269.9,269.9,269.84,40480574.69999998,149990.0,2023-10-17 11:48:00,2023-10-17,269.9
4169,269.9,269.95,269.95,269.89,41801715.899999976,154860.0,2023-10-17 11:49:00,2023-10-17,269.95
4170,269.95,269.75,270.0,269.72,144138277.3999999,533940.0,2023-10-17 11:50:00,2023-10-17,269.75
4171,269.77,269.82,269.83,269.64,46994958.50000007,174220.0,2023-10-17 11:51:00,2023-10-17,269.82
4172,269.82,269.73,269.83,269.65,46245660.40000002,171440.0,2023-10-17 11:52:00,2023-10-17,269.73
4173,269.74,269.86,269.86,269.7,38736074.4,143580.0,2023-10-17 11:53:00,2023-10-17,269.86
4174,269.86,269.8,269.9,269.77,16835463.900000002,62390.0,2023-10-17 11:54:00,2023-10-17,269.8
4175,269.8,269.75,269.9,269.73,44696975.699999996,165650.0,2023-10-17 11:55:00,2023-10-17,269.75
4176,269.77,269.78,269.8,269.75,9598705.200000003,35580.0,2023-10-17 11:56:00,2023-10-17,269.78
4177,269.79,269.85,269.85,269.78,25429634.300000004,94250.0,2023-10-17 11:57:00,2023-10-17,269.85
4178,269.85,270.24,270.24,269.83,307700980.8999999,1139570.0,2023-10-17 11:58:00,2023-10-17,270.24
4179,270.24,270.32,270.44,270.23,115701708.10000001,428040.0,2023-10-17 11:59:00,2023-10-17,270.32
4180,270.31,270.29,270.32,270.2,65527609.19999998,242450.0,2023-10-17 12:00:00,2023-10-17,270.29
4181,270.23,270.22,270.29,270.2,25781542.499999996,95400.0,2023-10-17 12:01:00,2023-10-17,270.22
4182,270.22,270.13,270.22,270.07,34759111.20000001,128670.0,2023-10-17 12:02:00,2023-10-17,270.13
4183,270.18,270.01,270.2,270.0,139302886.5,515860.0,2023-10-17 12:03:00,2023-10-17,270.01
4184,270.01,270.01,270.07,270.0,65270820.00000002,241740.0,2023-10-17 12:04:00,2023-10-17,270.01
4185,270.0,270.27,270.28,270.0,41353499.79999998,153060.0,2023-10-17 12:05:00,2023-10-17,270.27
4186,270.26,270.36,270.36,270.23,37943955.10000002,140380.0,2023-10-17 12:06:00,2023-10-17,270.36
4187,270.36,270.47,270.48,270.36,45290267.9,167490.0,2023-10-17 12:07:00,2023-10-17,270.47
4188,270.45,270.65,270.7,270.43,110728213.00000012,409280.0,2023-10-17 12:08:00,2023-10-17,270.65
4189,270.65,270.73,270.73,270.64,74947986.89999996,276860.0,2023-10-17 12:09:00,2023-10-17,270.73
4190,270.73,270.85,270.95,270.72,90791268.99999994,335280.0,2023-10-17 12:10:00,2023-10-17,270.85
4191,270.89,271.17,271.19,270.82,143159741.8999999,528250.0,2023-10-17 12:11:00,2023-10-17,271.17
4192,271.17,270.97,271.33,270.82,106384179.80000015,392490.0,2023-10-17 12:12:00,2023-10-17,270.97
4193,270.97,270.9,271.0,270.89,43461317.99999999,160420.0,2023-10-17 12:13:00,2023-10-17,270.9
4194,270.9,270.79,270.92,270.74,44576605.69999994,164580.0,2023-10-17 12:14:00,2023-10-17,270.79
4195,270.79,270.82,270.88,270.73,33175000.19999997,122510.0,2023-10-17 12:15:00,2023-10-17,270.82
4196,270.82,270.94,270.98,270.82,24247513.90000001,89500.0,2023-10-17 12:16:00,2023-10-17,270.94
4197,270.95,271.08,271.13,270.93,87467065.19999999,322750.0,2023-10-17 12:17:00,2023-10-17,271.08
4198,271.08,271.02,271.11,271.0,79007516.89999995,291520.0,2023-10-17 12:18:00,2023-10-17,271.02
4199,271.02,270.92,271.08,270.88,44821709.699999966,165390.0,2023-10-17 12:19:00,2023-10-17,270.92
4200,270.92,271.04,271.05,270.88,33297484.60000001,122880.0,2023-10-17 12:20:00,2023-10-17,271.04
4201,271.04,270.84,271.04,270.84,32487932.299999967,119890.0,2023-10-17 12:21:00,2023-10-17,270.84
4202,270.84,270.74,270.89,270.71,42175684.20000002,155760.0,2023-10-17 12:22:00,2023-10-17,270.74
4203,270.73,270.61,270.73,270.52,96660467.7,357140.0,2023-10-17 12:23:00,2023-10-17,270.61
4204,270.61,270.78,270.79,270.56,31399639.799999986,116010.0,2023-10-17 12:24:00,2023-10-17,270.78
4205,270.78,270.83,270.85,270.75,20696576.5,76430.0,2023-10-17 12:25:00,2023-10-17,270.83
4206,270.83,271.02,271.07,270.82,79583915.8000001,293690.0,2023-10-17 12:26:00,2023-10-17,271.02
4207,271.02,271.04,271.06,271.02,30610520.499999996,112940.0,2023-10-17 12:27:00,2023-10-17,271.04
4208,271.04,271.03,271.06,271.02,15424147.300000004,56910.0,2023-10-17 12:28:00,2023-10-17,271.03
4209,271.02,270.82,271.03,270.81,18389976.2,67880.0,2023-10-17 12:29:00,2023-10-17,270.82
4210,270.82,271.0,271.02,270.82,16962201.699999996,62600.0,2023-10-17 12:30:00,2023-10-17,271.0
4211,271.0,271.08,271.09,271.0,37707836.3,139130.0,2023-10-17 12:31:00,2023-10-17,271.08
4212,271.08,271.2,271.2,271.06,112896675.59999987,416410.0,2023-10-17 12:32:00,2023-10-17,271.2
4213,271.18,271.2,271.3,271.18,25770330.80000002,95010.0,2023-10-17 12:33:00,2023-10-17,271.2
4214,271.2,271.03,271.26,271.02,44481932.199999996,164040.0,2023-10-17 12:34:00,2023-10-17,271.03
4215,271.05,271.18,271.21,271.02,10869738.600000001,40090.0,2023-10-17 12:35:00,2023-10-17,271.18
4216,271.18,271.22,271.25,271.13,28018565.9,103320.0,2023-10-17 12:36:00,2023-10-17,271.22
4217,271.22,271.42,271.48,271.21,77802940.89999996,286700.0,2023-10-17 12:37:00,2023-10-17,271.42
4218,271.42,271.38,271.43,271.37,38139308.69999999,140530.0,2023-10-17 12:38:00,2023-10-17,271.38
4219,271.38,271.55,271.6,271.37,107324509.30000004,395330.0,2023-10-17 12:39:00,2023-10-17,271.55
4220,271.55,271.55,271.6,271.45,39082432.60000003,143950.0,2023-10-17 12:40:00,2023-10-17,271.55
4221,271.55,271.51,271.57,271.47,24433726.599999994,89990.0,2023-10-17 12:41:00,2023-10-17,271.51
4222,271.53,271.51,271.56,271.45,72652890.5,267590.0,2023-10-17 12:42:00,2023-10-17,271.51
4223,271.54,271.47,271.54,271.35,73651329.10000008,271330.0,2023-10-17 12:43:00,2023-10-17,271.47
4224,271.48,271.41,271.51,271.35,38783961.899999976,142880.0,2023-10-17 12:44:00,2023-10-17,271.41
4225,271.41,271.3,271.52,271.22,55928057.300000004,206090.0,2023-10-17 12:45:00,2023-10-17,271.3
4226,271.29,271.43,271.44,271.26,26781974.699999984,98710.0,2023-10-17 12:46:00,2023-10-17,271.43
4227,271.43,271.5,271.5,271.42,25243081.699999973,92990.0,2023-10-17 12:47:00,2023-10-17,271.5
4228,271.48,271.45,271.5,271.42,27168233.099999998,100080.0,2023-10-17 12:48:00,2023-10-17,271.45
4229,271.45,271.45,271.46,271.35,22085729.999999993,81370.0,2023-10-17 12:49:00,2023-10-17,271.45
4230,271.45,271.27,271.45,271.24,31579264.999999963,116380.0,2023-10-17 12:50:00,2023-10-17,271.27
4231,271.27,271.14,271.29,271.06,54526791.199999996,201120.0,2023-10-17 12:51:00,2023-10-17,271.14
4232,271.14,271.05,271.15,271.0,64594030.0,238330.0,2023-10-17 12:52:00,2023-10-17,271.05
4233,271.04,271.0,271.11,271.0,25649831.400000006,94640.0,2023-10-17 12:53:00,2023-10-17,271.0
4234,271.0,270.92,271.03,270.92,25931980.899999987,95690.0,2023-10-17 12:54:00,2023-10-17,270.92
4235,270.92,270.74,270.93,270.65,52653082.99999996,194470.0,2023-10-17 12:55:00,2023-10-17,270.74
4236,270.74,270.72,270.79,270.72,11406335.700000001,42130.0,2023-10-17 12:56:00,2023-10-17,270.72
4237,270.72,270.63,270.72,270.58,30379293.89999997,112260.0,2023-10-17 12:57:00,2023-10-17,270.63
4238,270.62,270.76,270.77,270.62,11307344.700000001,41770.0,2023-10-17 12:58:00,2023-10-17,270.76
4239,270.77,270.91,270.92,270.76,23133226.89999999,85420.0,2023-10-17 12:59:00,2023-10-17,270.91
4240,270.91,270.88,270.91,270.83,3025595.6999999983,11170.0,2023-10-17 13:00:00,2023-10-17,270.88
4241,270.88,270.92,270.94,270.87,15355121.600000013,56680.0,2023-10-17 13:01:00,2023-10-17,270.92
4242,270.93,270.92,270.94,270.9,7705118.300000003,28440.0,2023-10-17 13:02:00,2023-10-17,270.92
4243,270.94,270.82,270.94,270.8,15136397.79999999,55880.0,2023-10-17 13:03:00,2023-10-17,270.82
4244,270.82,270.78,270.83,270.77,14087001.399999997,52020.0,2023-10-17 13:04:00,2023-10-17,270.78
4245,270.78,270.69,270.8,270.57,52512734.20000011,194040.0,2023-10-17 13:05:00,2023-10-17,270.69
4246,270.68,270.75,270.79,270.65,8754889.9,32340.0,2023-10-17 13:06:00,2023-10-17,270.75
4247,270.75,270.74,270.77,270.7,3963753.3999999976,14640.0,2023-10-17 13:07:00,2023-10-17,270.74
4248,270.71,270.67,270.74,270.64,4766648.900000005,17610.0,2023-10-17 13:08:00,2023-10-17,270.67
4249,270.67,270.69,270.72,270.67,13613327.899999999,50290.0,2023-10-17 13:09:00,2023-10-17,270.69
4250,270.69,270.72,270.75,270.66,9626264.0,35560.0,2023-10-17 13:10:00,2023-10-17,270.72
4251,270.73,270.7,270.78,270.68,8010760.400000004,29590.0,2023-10-17 13:11:00,2023-10-17,270.7
4252,270.74,270.8,270.8,270.74,11151151.500000013,41180.0,2023-10-17 13:12:00,2023-10-17,270.8
4253,270.8,270.88,270.9,270.79,5947681.000000002,21960.0,2023-10-17 13:13:00,2023-10-17,270.88
4254,270.86,270.86,270.87,270.85,7093647.49999999,26190.0,2023-10-17 13:14:00,2023-10-17,270.86
4255,270.87,270.88,270.9,270.86,1693033.2000000004,6250.0,2023-10-17 13:15:00,2023-10-17,270.88
4256,270.88,270.79,270.9,270.76,10294644.3,38010.0,2023-10-17 13:16:00,2023-10-17,270.79
4257,270.76,270.68,270.8,270.65,13082575.69999998,48330.0,2023-10-17 13:17:00,2023-10-17,270.68
4258,270.68,270.67,270.68,270.6,10931219.399999995,40390.0,2023-10-17 13:18:00,2023-10-17,270.67
4259,270.67,270.6,270.68,270.6,6278368.400000001,23200.0,2023-10-17 13:19:00,2023-10-17,270.6
4260,270.6,270.7,270.7,270.59,12360284.200000094,45670.0,2023-10-17 13:20:00,2023-10-17,270.7
4261,270.7,270.76,270.8,270.69,14951871.599999998,55220.0,2023-10-17 13:21:00,2023-10-17,270.76
4262,270.76,270.71,270.79,270.7,5587908.399999999,20640.0,2023-10-17 13:22:00,2023-10-17,270.71
4263,270.71,270.36,270.71,270.3,81164770.90000005,300060.0,2023-10-17 13:23:00,2023-10-17,270.36
4264,270.38,270.54,270.54,270.37,26114488.299999997,96570.0,2023-10-17 13:24:00,2023-10-17,270.54
4265,270.54,270.27,270.57,270.25,79384565.30000004,293500.0,2023-10-17 13:25:00,2023-10-17,270.27
4266,270.26,270.42,270.43,270.26,15422653.499999993,57050.0,2023-10-17 13:26:00,2023-10-17,270.42
4267,270.42,270.44,270.45,270.41,14187469.800000004,52460.0,2023-10-17 13:27:00,2023-10-17,270.44
4268,270.44,270.51,270.53,270.43,10427057.499999998,38550.0,2023-10-17 13:28:00,2023-10-17,270.51
4269,270.51,270.53,270.56,270.42,17015958.89999998,62910.0,2023-10-17 13:29:00,2023-10-17,270.53
4270,270.53,270.63,270.63,270.45,20099192.000000272,74290.0,2023-10-17 13:30:00,2023-10-17,270.63
4271,270.63,270.64,270.69,270.6,7025781.199999999,25960.0,2023-10-17 13:31:00,2023-10-17,270.64
4272,270.65,270.76,270.77,270.64,5368169.799999999,19830.0,2023-10-17 13:32:00,2023-10-17,270.76
4273,270.76,270.78,270.8,270.74,33892778.69999999,125160.0,2023-10-17 13:33:00,2023-10-17,270.78
4274,270.78,270.72,270.78,270.66,7984081.700000002,29490.0,2023-10-17 13:34:00,2023-10-17,270.72
4275,270.72,270.75,270.77,270.72,2577552.3999999994,9520.0,2023-10-17 13:35:00,2023-10-17,270.75
4276,270.75,270.74,270.75,270.74,2054960.0,7590.0,2023-10-17 13:36:00,2023-10-17,270.74
4277,270.75,270.71,270.75,270.7,11886928.7,43910.0,2023-10-17 13:37:00,2023-10-17,270.71
4278,270.7,270.75,270.8,270.7,23087959.900000054,85280.0,2023-10-17 13:38:00,2023-10-17,270.75
4279,270.74,270.9,270.9,270.74,19360904.799999997,71480.0,2023-10-17 13:39:00,2023-10-17,270.9
4280,270.9,270.88,270.93,270.86,4212387.300000002,15550.0,2023-10-17 13:40:00,2023-10-17,270.88
4281,270.87,270.96,270.96,270.86,17213682.400000002,63540.0,2023-10-17 13:41:00,2023-10-17,270.96
4282,270.96,270.98,271.0,270.93,9120852.700000003,33660.0,2023-10-17 13:42:00,2023-10-17,270.98
4283,270.98,270.92,271.0,270.92,5522320.1000000015,20380.0,2023-10-17 13:43:00,2023-10-17,270.92
4284,270.9,270.86,270.91,270.86,3337260.900000008,12320.0,2023-10-17 13:44:00,2023-10-17,270.86
4285,270.86,270.8,270.86,270.7,11728452.799999997,43320.0,2023-10-17 13:45:00,2023-10-17,270.8
4286,270.8,270.89,270.94,270.8,2318770.4,8560.0,2023-10-17 13:46:00,2023-10-17,270.89
4287,270.89,270.91,270.98,270.87,12362615.800000016,45630.0,2023-10-17 13:47:00,2023-10-17,270.91
4288,270.91,270.8,270.95,270.8,4071291.4000000004,15030.0,2023-10-17 13:48:00,2023-10-17,270.8
4289,270.81,270.94,271.0,270.77,43078311.39999999,158980.0,2023-10-17 13:49:00,2023-10-17,270.94
4290,270.95,270.97,270.98,270.91,3890713.199999999,14360.0,2023-10-17 13:50:00,2023-10-17,270.97
4291,270.97,271.08,271.08,270.95,18693419.000000004,68970.0,2023-10-17 13:51:00,2023-10-17,271.08
4292,271.06,271.2,271.27,271.05,17420733.699999996,64240.0,2023-10-17 13:52:00,2023-10-17,271.2
4293,271.2,271.2,271.2,271.16,5228394.599999998,19280.0,2023-10-17 13:53:00,2023-10-17,271.2
4294,271.18,271.24,271.35,271.18,29886862.29999999,110180.0,2023-10-17 13:54:00,2023-10-17,271.24
4295,271.25,271.08,271.29,271.04,37576672.59999999,138560.0,2023-10-17 13:55:00,2023-10-17,271.08
4296,271.06,271.11,271.2,271.04,11373578.200000001,41950.0,2023-10-17 13:56:00,2023-10-17,271.11
4297,271.11,271.03,271.12,271.01,15435901.299999997,56940.0,2023-10-17 13:57:00,2023-10-17,271.03
4298,271.03,271.01,271.11,271.0,11160900.999999998,41180.0,2023-10-17 13:58:00,2023-10-17,271.01
4299,271.02,271.01,271.05,271.0,5306375.400000005,19580.0,2023-10-17 13:59:00,2023-10-17,271.01
4300,271.01,271.04,271.04,271.0,3176236.8000000003,11720.0,2023-10-17 14:00:00,2023-10-17,271.04
4301,271.04,270.91,271.04,270.86,4072481.7999999993,15030.0,2023-10-17 14:01:00,2023-10-17,270.91
4302,270.94,271.0,271.03,270.91,17230249.199999988,63580.0,2023-10-17 14:02:00,2023-10-17,271.0
4303,270.98,271.0,271.0,270.92,3346312.2999999993,12350.0,2023-10-17 14:03:00,2023-10-17,271.0
4304,270.99,270.97,271.0,270.91,4527332.2,16710.0,2023-10-17 14:04:00,2023-10-17,270.97
4305,270.98,271.22,271.41,270.91,68799961.30000001,253700.0,2023-10-17 14:05:00,2023-10-17,271.22
4306,271.23,271.43,271.5,271.22,62401781.39999994,229910.0,2023-10-17 14:06:00,2023-10-17,271.43
4307,271.44,271.44,271.6,271.4,82776429.49999997,304880.0,2023-10-17 14:07:00,2023-10-17,271.44
4308,271.48,271.56,271.61,271.39,47554044.30000002,175140.0,2023-10-17 14:08:00,2023-10-17,271.56
4309,271.55,271.74,271.74,271.55,91957326.10000007,338490.0,2023-10-17 14:09:00,2023-10-17,271.74
4310,271.74,271.79,271.8,271.72,30837897.899999976,113470.0,2023-10-17 14:10:00,2023-10-17,271.79
4311,271.8,271.79,271.89,271.76,54355990.09999989,199970.0,2023-10-17 14:11:00,2023-10-17,271.79
4312,271.79,271.85,271.91,271.79,33577122.600000024,123500.0,2023-10-17 14:12:00,2023-10-17,271.85
4313,271.88,271.9,271.9,271.8,23731745.1,87290.0,2023-10-17 14:13:00,2023-10-17,271.9
4314,271.87,271.9,271.91,271.85,16949382.09999999,62340.0,2023-10-17 14:14:00,2023-10-17,271.9
4315,271.9,271.91,271.95,271.88,13944304.799999999,51280.0,2023-10-17 14:15:00,2023-10-17,271.91
4316,271.92,271.96,271.97,271.91,28223100.200000003,103780.0,2023-10-17 14:16:00,2023-10-17,271.96
4317,271.97,271.94,271.97,271.91,20766632.099999994,76360.0,2023-10-17 14:17:00,2023-10-17,271.94
4318,271.94,271.83,271.94,271.82,27801850.599999934,102260.0,2023-10-17 14:18:00,2023-10-17,271.83
4319,271.84,271.65,271.89,271.55,54247246.599999964,199660.0,2023-10-17 14:19:00,2023-10-17,271.65
4320,271.66,271.7,271.7,271.6,14191055.60000001,52240.0,2023-10-17 14:20:00,2023-10-17,271.7
4321,271.7,271.47,271.71,271.46,26735998.8,98440.0,2023-10-17 14:21:00,2023-10-17,271.47
4322,271.47,271.35,271.53,271.33,20788044.7,76590.0,2023-10-17 14:22:00,2023-10-17,271.35
4323,271.38,271.08,271.38,271.08,33607876.50000001,123920.0,2023-10-17 14:23:00,2023-10-17,271.08
4324,271.09,271.23,271.3,271.09,17981706.500000004,66310.0,2023-10-17 14:24:00,2023-10-17,271.23
4325,271.24,271.36,271.47,271.22,26470493.29999999,97540.0,2023-10-17 14:25:00,2023-10-17,271.36
4326,271.36,271.36,271.37,271.33,4539750.8,16730.0,2023-10-17 14:26:00,2023-10-17,271.36
4327,271.36,271.4,271.4,271.36,7028738.2,25900.0,2023-10-17 14:27:00,2023-10-17,271.4
4328,271.39,271.45,271.47,271.39,5426063.900000001,19990.0,2023-10-17 14:28:00,2023-10-17,271.45
4329,271.44,271.45,271.47,271.43,10960886.700000003,40380.0,2023-10-17 14:29:00,2023-10-17,271.45
4330,271.45,271.45,271.5,271.44,15314078.09999999,56410.0,2023-10-17 14:30:00,2023-10-17,271.45
4331,271.45,271.49,271.5,271.45,10254104.200000001,37770.0,2023-10-17 14:31:00,2023-10-17,271.49
4332,271.49,271.5,271.5,271.36,26612583.8,98050.0,2023-10-17 14:32:00,2023-10-17,271.5
4333,271.46,271.43,271.49,271.39,6351591.000000001,23400.0,2023-10-17 14:33:00,2023-10-17,271.43
4334,271.43,271.39,271.49,271.36,6424558.799999999,23670.0,2023-10-17 14:34:00,2023-10-17,271.39
4335,271.36,271.4,271.42,271.25,20638567.699999988,76060.0,2023-10-17 14:35:00,2023-10-17,271.4
4336,271.39,271.4,271.4,271.31,4612955.3,17000.0,2023-10-17 14:36:00,2023-10-17,271.4
4337,271.4,271.3,271.4,271.28,8595486.399999999,31680.0,2023-10-17 14:37:00,2023-10-17,271.3
4338,271.28,271.25,271.3,271.22,8387226.600000001,30920.0,2023-10-17 14:38:00,2023-10-17,271.25
4339,271.26,271.11,271.26,271.09,33523733.500000004,123640.0,2023-10-17 14:39:00,2023-10-17,271.11
4340,271.14,271.09,271.16,271.09,9869122.099999998,36400.0,2023-10-17 14:40:00,2023-10-17,271.09
4341,271.1,271.08,271.1,271.07,10919023.900000002,40280.0,2023-10-17 14:41:00,2023-10-17,271.08
4342,271.09,270.93,271.1,270.9,35494912.499999985,130960.0,2023-10-17 14:42:00,2023-10-17,270.93
4343,270.93,270.99,271.0,270.9,7432278.499999998,27430.0,2023-10-17 14:43:00,2023-10-17,270.99
4344,270.99,271.02,271.03,270.95,18085735.5,66740.0,2023-10-17 14:44:00,2023-10-17,271.02
4345,271.0,270.89,271.07,270.89,23622559.499999996,87180.0,2023-10-17 14:45:00,2023-10-17,270.89
4346,270.89,270.88,270.9,270.86,8578941.299999997,31670.0,2023-10-17 14:46:00,2023-10-17,270.88
4347,270.87,270.81,270.88,270.78,18439483.400000002,68090.0,2023-10-17 14:47:00,2023-10-17,270.81
4348,270.81,270.89,270.9,270.8,17092991.4,63100.0,2023-10-17 14:48:00,2023-10-17,270.89
4349,270.88,270.89,270.9,270.85,30863005.099999994,113930.0,2023-10-17 14:49:00,2023-10-17,270.89
4350,270.89,270.89,270.9,270.82,32255446.200000003,119080.0,2023-10-17 14:50:00,2023-10-17,270.89
4351,270.86,270.87,270.9,270.86,5986637.9,22100.0,2023-10-17 14:51:00,2023-10-17,270.87
4352,270.87,270.9,270.9,270.87,23551724.1,86940.0,2023-10-17 14:52:00,2023-10-17,270.9
4353,270.9,270.88,270.9,270.84,12035330.1,44430.0,2023-10-17 14:53:00,2023-10-17,270.88
4354,270.88,270.86,270.89,270.8,17211551.0,63550.0,2023-10-17 14:54:00,2023-10-17,270.86
4355,270.85,270.83,270.86,270.8,6426631.700000002,23730.0,2023-10-17 14:55:00,2023-10-17,270.83
4356,270.82,270.85,270.87,270.82,6703265.000000001,24750.0,2023-10-17 14:56:00,2023-10-17,270.85
4357,270.85,270.86,270.86,270.82,11643943.000000002,42990.0,2023-10-17 14:57:00,2023-10-17,270.86
4358,270.86,270.9,270.9,270.85,33016915.900000006,121880.0,2023-10-17 14:58:00,2023-10-17,270.9
4359,270.9,270.9,270.9,270.88,9356762.500000004,34540.0,2023-10-17 14:59:00,2023-10-17,270.9
4360,270.9,270.76,270.9,270.76,30444939.499999996,112420.0,2023-10-17 15:00:00,2023-10-17,270.76
4361,270.77,270.85,270.89,270.76,23558926.70000002,86980.0,2023-10-17 15:01:00,2023-10-17,270.85
4362,270.86,270.85,270.89,270.83,21688657.099999998,80070.0,2023-10-17 15:02:00,2023-10-17,270.85
4363,270.85,270.84,270.85,270.79,6256266.500000003,23100.0,2023-10-17 15:03:00,2023-10-17,270.84
4364,270.85,271.1,271.1,270.84,27081516.0,99930.0,2023-10-17 15:04:00,2023-10-17,271.1
4365,271.1,271.09,271.1,271.04,40644680.49999999,149930.0,2023-10-17 15:05:00,2023-10-17,271.09
4366,271.1,270.81,271.1,270.71,75991305.20000002,280550.0,2023-10-17 15:06:00,2023-10-17,270.81
4367,270.81,270.76,270.84,270.74,8708619.2,32160.0,2023-10-17 15:07:00,2023-10-17,270.76
4368,270.78,270.8,270.8,270.7,18120317.700000003,66930.0,2023-10-17 15:08:00,2023-10-17,270.8
4369,270.79,270.8,270.8,270.66,17872073.0,66010.0,2023-10-17 15:09:00,2023-10-17,270.8
4370,270.79,270.8,270.81,270.77,1841374.9000000004,6800.0,2023-10-17 15:10:00,2023-10-17,270.8
4371,270.8,270.87,270.9,270.71,40382712.099999994,149130.0,2023-10-17 15:11:00,2023-10-17,270.87
4372,270.84,270.94,271.06,270.83,61368070.39999999,226540.0,2023-10-17 15:12:00,2023-10-17,270.94
4373,270.94,270.85,270.94,270.82,2879290.1999999993,10630.0,2023-10-17 15:13:00,2023-10-17,270.85
4374,270.85,270.68,270.85,270.67,9795553.799999999,36180.0,2023-10-17 15:14:00,2023-10-17,270.68
4375,270.7,270.6,270.71,270.53,26042786.399999995,96230.0,2023-10-17 15:15:00,2023-10-17,270.6
4376,270.6,270.63,270.69,270.56,5391195.0,19920.0,2023-10-17 15:16:00,2023-10-17,270.63
4377,270.63,270.57,270.63,270.56,13962366.0,51600.0,2023-10-17 15:17:00,2023-10-17,270.57
4378,270.57,270.57,270.57,270.56,3384725.000000002,12510.0,2023-10-17 15:18:00,2023-10-17,270.57
4379,270.57,270.49,270.57,270.42,46419415.29999996,171600.0,2023-10-17 15:19:00,2023-10-17,270.49
4380,270.5,270.42,270.5,270.42,13092247.100000003,48410.0,2023-10-17 15:20:00,2023-10-17,270.42
4381,270.43,270.3,270.46,270.28,24868950.19999999,91990.0,2023-10-17 15:21:00,2023-10-17,270.3
4382,270.3,270.4,270.47,270.29,81198197.10000004,300280.0,2023-10-17 15:22:00,2023-10-17,270.4
4383,270.4,270.35,270.4,270.27,18817360.000000007,69610.0,2023-10-17 15:23:00,2023-10-17,270.35
4384,270.36,270.38,270.4,270.29,13550391.100000001,50120.0,2023-10-17 15:24:00,2023-10-17,270.38
4385,270.37,270.37,270.4,270.32,17310521.20000001,64020.0,2023-10-17 15:25:00,2023-10-17,270.37
4386,270.36,270.23,270.39,270.23,17601153.3,65120.0,2023-10-17 15:26:00,2023-10-17,270.23
4387,270.25,270.28,270.3,270.25,10062791.9,37230.0,2023-10-17 15:27:00,2023-10-17,270.28
4388,270.27,270.31,270.4,270.27,17747450.80000001,65650.0,2023-10-17 15:28:00,2023-10-17,270.31
4389,270.31,270.27,270.31,270.26,15664923.999999989,57960.0,2023-10-17 15:29:00,2023-10-17,270.27
4390,270.27,270.07,270.3,270.06,51206627.999999985,189530.0,2023-10-17 15:30:00,2023-10-17,270.07
4391,270.07,269.77,270.07,269.73,131824080.89999998,488390.0,2023-10-17 15:31:00,2023-10-17,269.77
4392,269.76,269.75,269.8,269.68,46891703.800000004,173850.0,2023-10-17 15:32:00,2023-10-17,269.75
4393,269.75,269.83,269.9,269.72,39029299.7,144650.0,2023-10-17 15:33:00,2023-10-17,269.83
4394,269.82,269.87,269.91,269.78,12382802.9,45890.0,2023-10-17 15:34:00,2023-10-17,269.87
4395,269.89,269.79,269.89,269.72,19677189.1,72930.0,2023-10-17 15:35:00,2023-10-17,269.79
4396,269.79,269.85,269.86,269.78,18869029.599999998,69930.0,2023-10-17 15:36:00,2023-10-17,269.85
4397,269.84,270.14,270.19,269.84,30522811.399999812,113030.0,2023-10-17 15:37:00,2023-10-17,270.14
4398,270.17,270.27,270.27,270.14,6343906.300000001,23480.0,2023-10-17 15:38:00,2023-10-17,270.27
4399,270.27,270.48,270.5,270.24,39627378.999999985,146580.0,2023-10-17 15:39:00,2023-10-17,270.48
4400,270.48,270.36,270.5,270.36,13022942.399999999,48160.0,2023-10-17 15:40:00,2023-10-17,270.36
4401,270.37,270.4,270.45,270.31,25275972.9,93490.0,2023-10-17 15:41:00,2023-10-17,270.4
4402,270.42,270.4,270.42,270.38,19203894.499999996,71020.0,2023-10-17 15:42:00,2023-10-17,270.4
4403,270.4,270.34,270.4,270.34,2995655.9999999995,11080.0,2023-10-17 15:43:00,2023-10-17,270.34
4404,270.34,270.43,270.49,270.34,27037217.30000006,99980.0,2023-10-17 15:44:00,2023-10-17,270.43
4405,270.43,270.41,270.46,270.39,3426103.6,12670.0,2023-10-17 15:45:00,2023-10-17,270.41
4406,270.4,270.32,270.41,270.31,7262348.6,26860.0,2023-10-17 15:46:00,2023-10-17,270.32
4407,270.31,270.14,270.31,270.12,11966538.0,44280.0,2023-10-17 15:47:00,2023-10-17,270.14
4408,270.13,269.93,270.14,269.9,22854445.299999997,84640.0,2023-10-17 15:48:00,2023-10-17,269.93
4409,269.98,269.94,269.98,269.87,9093523.399999999,33690.0,2023-10-17 15:49:00,2023-10-17,269.94
4410,269.94,269.81,269.96,269.77,25192443.200000003,93350.0,2023-10-17 15:50:00,2023-10-17,269.81
4411,269.81,269.78,269.86,269.76,9135437.6,33860.0,2023-10-17 15:51:00,2023-10-17,269.78
4412,269.78,269.85,269.85,269.77,10453169.700000001,38740.0,2023-10-17 15:52:00,2023-10-17,269.85
4413,269.85,270.0,270.0,269.84,21301818.6,78910.0,2023-10-17 15:53:00,2023-10-17,270.0
